Feature ID	Taxon	Confidence
8d4b0fe28d4903eb47eb7330cab1f332	Unassigned	1.0
d56d0b3f138dcb32ac30e310f19a76a9	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Pyrochroidae;g__Dendroides;s__Dendroides concolor	0.6666666666666666
b699979ee317148b8c257d170af7bb5f	Unassigned	1.0
d62d5e9f1b7e7555c0d9218bb25eadc7	Unassigned	1.0
1670e8f6ca5c94ec7f42791f4d0af905	Unassigned	1.0
5aefc9395845052220fe1d3aa81c3bd6	Unassigned	1.0
ed1fb91061af02398bcf540b75402533	Unassigned	1.0
3590623e516369747a40302fc501a812	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae	0.6091269841269841
48e3b08fd50792a857a563e903b7c29c	Unassigned	1.0
154f3438b6961e70fa6b7fdfb637e090	Unassigned	1.0
285993857972161a4be8b0dee9439fe8	Unassigned	1.0
ae7bd2c47d847a75546bdd64f0b702ea	Unassigned	1.0
29fe8ffa657470076dff07fe6c8807f4	Unassigned	1.0
231ea191e947ae6b1fcad72979b093e9	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae	1.0
bdf1c6a323f0af1bd7d4a2d9e097f2e5	Unassigned	1.0
cd7f2fcb1e216b88e850f15105a62501	Unassigned	1.0
155abcdf9e718e8ff83e849bca23821b	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Pyrochroidae;g__Dendroides;s__Dendroides concolor	0.6724137931034483
f3f4d9a7667071c4e2d29f652c8f6b7e	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.8984725965858041
f6077983c38dfab831281b2592cc1fb9	Unassigned	1.0
b512bed2df3a84001d02a505fc586458	Unassigned	1.0
7838ee465bfe3323f1cf626da95f94a3	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae	1.0
17eca6def1608355cfe182aa97ca777b	Unassigned	1.0
695ad3b51e4bae5adb1a7d178995a691	Unassigned	1.0
